game_id,mean_user,vol_user,mean_critic,vol_critic,ESRB_rating,genre,weekend_release,major_studio,multiplayers,vol_mods
9,73,69,80,6,1,1,0,0,0,0
1601,75,49,77,23,3,2,0,0,0,0
1814,76,31,74,25,3,2,0,0,1,0
951,80,132,86,37,5,2,0,0,1,0
566,78,358,82,64,5,2,0,0,1,0
1768,53,35,73,14,5,1,0,0,0,13
1725,81,296,84,38,5,2,0,0,1,0
974,65,87,70,16,5,4,0,0,0,0
151,57,24,58,6,3,1,0,0,0,0
3327,73,6,80,4,5,1,0,0,1,0
1049,79,69,62,16,5,1,0,0,0,0
3565,81,20,63,5,5,5,0,0,0,0
3504,36,10,40,10,4,2,0,1,0,0
3954,61,12,68,18,3,2,0,1,0,0
84,78,24,60,22,3,2,0,1,0,0
1140,68,19,68,14,4,2,1,1,0,0
1570,36,9,48,10,3,2,1,1,0,0
4369,68,20,63,12,1,2,1,1,0,0
1299,57,15,77,13,3,5,0,1,0,0
2735,80,48,63,21,4,2,0,1,1,0
886,30,8,59,6,1,2,1,1,0,0
2021,56,24,69,16,4,1,1,1,0,0
4462,27,32,54,16,3,5,0,1,0,0
2839,81,321,81,62,4,1,0,1,0,0
1791,66,12,57,21,3,1,0,1,0,0
2457,39,9,31,5,4,4,1,1,0,0
3891,58,6,66,7,5,2,0,1,0,0
746,60,23,64,21,3,1,0,1,0,0
1141,67,19,67,13,4,2,0,1,0,0
1979,71,21,67,13,3,2,1,1,0,0
434,82,5,56,25,4,3,0,1,0,0
2845,43,75,38,11,4,1,0,1,0,0
3195,86,8,62,10,4,3,1,1,0,0
2844,49,46,43,7,5,1,1,1,0,0
1842,82,20,75,15,3,3,0,1,0,0
966,68,8,51,14,3,2,0,1,0,0
887,66,7,63,17,4,2,0,1,0,0
1508,76,5,63,4,3,3,0,1,0,0
1584,67,12,58,5,4,2,0,1,0,0
3970,75,6,54,7,3,3,0,1,0,0
1692,74,5,58,22,4,1,0,1,0,0
1649,61,25,57,34,3,3,0,1,0,0
3317,60,34,73,31,3,2,0,1,0,0
2868,50,5,52,14,3,3,0,1,0,0
1116,50,6,69,20,3,3,0,1,0,0
3975,80,23,63,6,3,3,0,1,0,0
3150,69,10,72,12,1,2,0,1,0,0
3766,68,22,51,19,3,3,0,1,0,0
3398,64,10,59,10,1,5,0,1,0,0
3391,60,4,61,13,1,2,1,1,0,0
4034,30,15,27,5,4,1,0,1,0,0
439,80,13,75,8,3,2,0,1,0,0
2842,66,77,65,22,4,1,1,1,0,0
2567,70,11,64,17,2,2,0,1,0,0
2840,80,79,75,36,4,1,0,1,0,0
2683,46,10,56,13,4,2,0,1,0,0
3765,39,11,39,7,1,3,0,1,0,0
3000,54,5,67,4,3,3,0,1,0,0
2671,52,5,44,13,3,4,0,1,0,0
3139,82,25,79,19,3,2,0,1,0,0
2043,72,5,34,10,3,1,0,1,0,0
947,83,6,58,7,3,1,0,1,0,0
1203,51,43,45,28,3,1,0,1,0,0
2190,44,67,29,6,5,1,0,0,0,0
3536,59,33,62,15,3,5,0,0,1,0
1027,77,6,74,11,2,2,0,0,0,0
2265,60,42,61,21,4,1,0,0,0,0
1715,78,4,52,11,4,3,0,0,0,0
3976,76,41,56,5,5,3,0,0,0,0
1739,73,235,88,22,5,1,0,0,1,101
3813,79,40,83,5,2,1,0,0,0,0
1740,70,64,80,6,2,1,0,0,0,64
3659,61,36,83,12,5,5,0,0,0,0
2939,69,13,73,7,5,5,0,0,1,0
452,82,6,58,6,5,5,0,0,1,0
2292,85,4,76,7,5,1,0,0,1,0
957,63,35,59,8,5,2,0,0,0,0
2670,63,91,72,30,2,1,0,0,0,0
1912,28,6,29,12,3,2,0,0,0,0
381,78,31,84,22,3,1,1,1,0,0
1573,82,97,80,16,3,1,0,1,0,0
1850,63,382,70,40,4,4,0,1,1,0
4125,83,79,92,6,3,5,1,1,0,0
379,86,364,89,27,3,1,0,1,0,0
776,87,31,71,12,3,5,0,1,0,0
4128,75,17,72,21,3,5,0,1,0,0
2551,59,37,73,12,1,5,0,1,0,0
4027,78,91,78,18,3,1,1,1,0,0
4137,79,24,75,18,3,5,0,1,0,0
865,68,1683,86,42,4,1,0,1,0,0
4136,77,30,79,21,3,5,0,1,0,0
2386,72,144,86,4,3,1,0,1,0,0
4124,76,22,73,9,3,5,0,1,0,0
866,66,1286,76,47,4,1,0,1,0,0
4134,77,21,67,10,3,5,0,1,0,0
251,80,45,69,31,3,3,0,1,0,0
1279,82,58,79,19,3,3,0,1,0,0
383,66,29,71,11,3,1,0,1,0,0
1774,86,2373,87,61,4,1,0,1,0,0
4101,67,73,76,31,3,5,0,1,0,0
4135,80,25,79,20,3,5,0,1,0,0
4444,57,9,62,4,3,4,0,1,1,0
769,90,241,83,16,3,3,0,1,0,0
475,77,321,90,34,3,3,0,1,0,0
864,80,2138,91,56,4,1,0,1,1,0
1803,52,56,63,11,2,2,0,1,0,0
768,83,272,84,34,3,3,0,1,0,0
376,72,1735,88,54,4,1,1,1,0,0
4103,78,42,76,23,3,5,0,1,0,0
4025,85,88,78,22,3,3,0,1,0,0
4100,80,29,48,4,3,5,0,1,0,0
1804,73,66,67,19,1,2,0,1,0,0
397,81,199,86,18,4,1,1,1,0,0
2660,56,121,62,21,2,5,0,1,1,0
3454,67,6,75,15,1,3,0,1,0,0
3431,82,22,84,25,1,3,0,1,0,0
3582,53,1775,84,75,2,3,1,1,1,0
4126,78,70,85,17,3,5,0,1,0,0
382,84,912,91,55,3,1,0,1,0,0
384,80,66,77,25,3,1,0,1,0,0
1802,48,51,64,14,2,2,0,1,0,0
2422,71,162,80,43,3,1,0,1,0,0
476,73,118,75,50,3,3,0,1,0,0
4580,79,375,86,54,3,4,0,1,1,0
478,78,14,,,3,3,0,1,0,0
386,87,46,77,15,3,1,0,1,0,0
766,80,420,85,47,3,3,0,1,1,0
385,68,337,80,48,3,1,0,1,0,0
401,75,141,84,48,3,1,1,1,0,0
2581,64,9,70,12,1,5,0,1,0,0
4094,88,748,90,61,3,5,0,1,1,0
2655,58,414,83,22,1,5,0,1,0,0
3449,87,297,84,36,1,3,1,1,0,0
648,39,9,46,13,3,2,0,1,0,0
4133,62,20,70,23,3,4,0,1,0,0
2510,81,1112,81,44,3,2,0,1,0,0
4129,69,21,82,23,3,5,1,1,0,0
837,68,9,54,7,1,5,0,1,0,0
4102,87,37,78,29,3,5,0,1,0,0
4107,36,85,70,22,3,5,0,1,0,0
2621,75,12,78,9,1,5,0,1,0,0
4130,86,34,80,22,3,5,0,1,0,0
2647,72,303,78,17,2,5,0,1,0,0
396,83,1569,87,46,4,1,0,1,0,0
4024,76,398,84,36,3,3,0,1,0,0
477,85,20,69,23,3,3,0,1,0,0
2383,61,130,63,11,4,1,0,1,0,0
2653,61,196,70,18,2,5,0,1,0,0
4057,92,1608,96,34,4,1,0,1,0,0
2618,47,18,85,14,1,5,0,1,0,0
380,84,34,79,18,3,1,0,1,0,0
765,82,115,77,44,3,3,0,1,0,0
2316,64,5,85,12,1,5,0,1,0,0
1470,67,44,78,14,1,5,0,1,0,0
2635,79,14,71,9,1,5,0,1,0,0
4397,80,5,58,10,1,5,1,1,0,0
4241,50,21,73,12,1,5,0,1,0,0
2313,79,11,71,10,1,5,0,1,0,0
2314,75,20,89,12,1,5,0,1,0,0
2638,72,10,78,13,1,5,0,1,0,0
2310,62,10,75,6,1,5,0,1,0,0
2641,85,23,79,9,1,5,0,1,0,0
4248,48,6,71,6,5,5,0,1,0,0
1459,47,459,87,6,1,5,0,1,0,0
3759,66,26,88,12,1,5,0,1,0,0
2695,45,36,66,11,1,5,0,1,0,0
2308,68,5,78,16,1,5,0,1,0,0
2687,73,16,77,16,2,5,0,1,0,0
1476,66,295,86,7,1,5,0,1,0,0
2636,39,29,61,9,1,5,0,1,0,0
1375,69,9,79,8,1,5,1,1,0,0
1480,66,41,77,17,1,5,0,1,0,0
1473,41,66,72,14,1,5,0,1,0,0
2693,73,16,75,12,1,5,0,1,0,0
1472,68,38,77,15,1,5,0,1,0,0
1458,77,46,78,16,1,5,0,1,0,0
2577,80,11,78,14,1,5,0,1,0,0
1477,77,29,77,9,1,5,0,1,0,0
1474,77,106,83,16,1,5,0,1,0,0
1461,44,323,81,10,1,5,0,1,0,0
2694,81,49,87,12,1,5,0,1,0,0
2640,88,61,80,10,1,5,0,1,0,0
4242,49,10,61,6,1,5,0,1,0,0
2688,40,31,72,10,2,5,0,1,0,0
2691,69,41,90,22,1,5,0,1,0,0
2312,58,5,78,13,1,5,0,1,0,0
4244,50,5,83,9,1,5,1,1,0,0
2579,82,17,85,11,1,5,0,1,0,0
1464,73,19,85,14,1,5,0,1,0,0
2637,35,19,67,5,1,5,0,1,0,0
1387,75,6,70,8,1,5,0,1,0,0
1471,62,55,77,7,1,5,0,1,0,0
4247,45,41,91,16,1,5,0,1,0,0
1479,65,44,77,13,1,5,0,1,0,0
1478,70,33,83,13,1,5,1,1,0,0
2692,82,38,87,12,1,5,0,1,0,0
2315,77,26,91,13,1,5,0,1,0,0
4240,81,11,81,14,1,5,0,1,0,0
17,80,50,80,9,1,5,0,1,0,0
2309,73,14,80,15,1,5,0,1,0,0
2686,60,4,64,19,1,5,0,1,0,0
4436,29,35,64,7,1,5,0,1,0,0
2578,79,13,82,13,1,5,0,1,0,0
4246,80,20,88,13,1,5,0,1,0,0
1376,74,32,88,11,1,5,0,1,0,0
2514,61,13,27,5,3,3,0,0,0,0
119,83,33,75,7,1,5,1,0,0,0
839,70,4,71,7,3,5,0,0,0,0
237,62,48,68,6,5,1,0,0,0,0
2172,48,9,74,4,5,2,0,0,0,0
4603,75,42,81,8,5,1,0,0,0,0
1566,78,25,79,10,5,3,0,0,1,0
2263,73,445,72,17,4,1,0,0,0,0
3876,84,1034,84,30,5,2,0,0,0,0
3947,76,44,84,15,5,1,0,0,1,0
4714,84,101,75,4,5,1,0,0,0,0
2154,64,93,49,18,3,2,0,1,1,0
18,51,46,39,12,4,1,0,1,0,0
1974,83,77,69,28,3,3,0,1,0,0
343,87,1934,91,29,3,2,0,1,1,0
2179,86,77,70,11,4,2,0,1,1,0
457,84,21,59,9,2,2,0,1,0,0
2075,60,259,67,24,4,1,0,1,0,0
778,88,213,87,17,3,3,0,1,0,0
3459,74,34,58,34,4,5,0,1,0,0
780,73,59,62,20,3,1,0,1,0,0
1896,76,188,74,27,4,1,0,1,1,0
4307,79,263,82,31,3,2,0,1,1,0
1039,64,289,80,44,4,2,0,1,1,0
1441,69,15,71,14,3,3,0,1,0,0
1895,75,214,73,32,4,2,1,1,0,0
793,48,54,58,18,4,1,1,1,1,0
1389,69,10,71,10,1,5,1,1,0,0
1036,85,3253,90,52,4,2,0,1,1,0
1634,82,48,61,10,3,3,0,1,0,0
2210,67,131,77,26,1,2,1,1,0,0
86,81,55,83,14,4,4,0,1,0,0
85,72,818,80,44,4,4,0,1,1,0
185,83,75,77,18,3,4,0,1,1,0
3003,82,62,70,22,4,1,1,1,0,0
1894,88,592,82,35,4,2,0,1,1,0
4226,90,347,92,18,4,2,0,1,0,0
3115,75,18,50,18,4,2,0,1,0,0
194,71,20,59,21,4,3,0,1,0,0
3205,82,54,69,25,3,1,0,1,0,0
1987,75,90,61,34,4,1,0,1,0,0
4225,90,228,87,18,4,2,0,1,1,0
3664,87,59,86,14,3,3,0,1,1,0
3113,80,19,62,21,3,3,0,1,0,0
3795,49,7,51,20,1,5,1,1,0,0
2068,72,225,75,21,4,2,0,1,1,0
3586,84,7,69,14,3,3,0,1,0,0
3001,83,11,72,15,3,2,0,1,0,0
4253,58,5,41,13,1,1,1,1,0,0
4361,86,9,69,9,1,3,0,1,0,0
2958,82,41,78,23,3,3,0,1,0,0
4224,83,276,85,45,4,2,0,1,1,0
409,84,46,74,31,3,3,0,1,0,0
4305,81,262,83,26,3,2,0,1,1,0
3381,55,45,40,12,4,1,1,1,0,0
3382,45,13,50,20,4,1,0,1,0,0
514,82,42,66,8,4,2,0,1,1,0
779,76,91,72,24,3,3,0,1,0,0
4670,71,10,61,8,3,3,0,1,0,0
4306,72,47,57,15,3,2,0,1,1,0
4308,77,295,80,20,3,2,0,1,1,0
290,67,9,41,5,1,5,0,1,0,0
3005,68,35,76,23,3,1,0,1,0,0
2180,88,90,77,10,4,2,0,1,1,0
1892,81,375,87,20,4,2,0,1,1,0
1546,44,5,48,12,1,5,0,1,0,0
4329,78,72,72,17,4,1,0,1,0,0
1035,92,1156,90,28,4,2,1,1,0,0
408,73,47,76,20,3,3,0,1,0,0
2505,83,83,74,14,2,2,0,1,0,0
4740,75,12,71,5,5,1,0,0,1,0
6,72,47,67,5,5,4,0,0,0,0
166,75,6,71,13,5,2,0,0,0,0
994,79,21,78,9,3,1,0,1,1,0
175,81,164,85,34,4,2,0,1,0,0
2648,68,616,86,14,2,5,0,1,0,0
1800,45,66,43,12,3,1,0,1,0,0
1468,40,24,72,11,1,5,0,1,0,0
1151,52,59,66,4,4,4,0,1,0,0
972,84,1074,87,28,4,1,0,1,0,0
55,76,225,80,15,4,2,1,1,0,0
4097,70,7,75,5,3,5,0,1,0,0
2654,34,565,76,16,2,5,0,1,0,0
937,60,133,65,52,3,1,0,1,0,0
2652,32,354,62,7,3,5,1,1,0,0
4589,58,47,75,9,4,1,0,1,0,0
1144,53,121,83,5,4,1,0,1,0,0
4106,72,53,74,25,3,5,0,1,0,0
3642,69,49,71,4,3,4,1,1,1,0
1155,54,91,56,6,4,4,0,1,0,0
2176,68,100,78,6,4,1,0,1,0,0
2389,68,171,75,7,4,1,0,1,0,0
1805,77,86,65,11,1,2,0,1,1,0
1801,36,52,66,16,2,2,0,1,0,0
4105,76,965,86,75,3,5,0,1,1,0
767,21,661,64,71,3,3,0,1,0,0
4443,54,5,65,5,3,4,1,1,1,0
971,80,1240,86,28,4,1,0,1,1,0
389,71,108,87,14,4,1,0,1,0,0
1145,59,4151,85,45,4,1,0,1,0,0
3366,68,152,67,11,4,1,0,1,1,0
4111,61,70,79,18,3,5,0,1,0,0
2311,26,34,81,5,1,5,0,1,0,0
2109,66,1124,81,25,4,1,0,1,1,0
3619,35,1619,72,19,3,1,0,1,0,0
400,18,216,68,11,5,1,0,1,0,0
4118,44,42,80,9,3,5,1,1,0,0
1481,76,49,77,12,1,5,0,1,0,0
390,72,160,86,9,4,1,0,1,0,0
1444,49,20,73,12,1,1,1,1,1,0
774,68,88,64,33,3,3,0,1,0,0
395,61,14,77,4,4,1,0,1,0,0
4114,63,52,74,16,3,5,0,1,0,0
4096,74,26,74,9,3,5,0,1,0,0
1462,41,299,84,12,1,5,0,1,0,0
1150,78,446,82,38,4,4,0,1,1,0
394,52,27,74,4,4,1,0,1,0,0
2639,82,43,80,7,1,5,0,1,0,0
399,60,103,69,24,3,1,0,1,0,0
76,70,5,60,11,1,1,0,1,0,0
585,76,479,87,26,2,5,0,1,0,0
4121,73,129,72,16,3,5,0,1,0,0
3968,64,72,63,29,4,2,0,1,0,0
3225,55,18,55,9,1,5,0,1,0,0
2385,85,221,86,11,4,1,0,1,0,0
4104,74,31,78,20,3,5,0,1,0,0
3585,72,71,70,32,2,3,0,1,1,0
1467,56,25,75,9,1,5,0,1,0,0
2657,50,265,65,18,3,5,0,1,0,0
4116,79,77,81,31,3,5,0,1,0,0
3967,62,161,72,32,4,2,0,1,1,0
2649,77,131,73,11,1,5,0,1,0,0
4098,74,19,74,13,3,5,0,1,0,0
4265,82,793,86,30,4,1,1,1,0,0
393,61,3605,81,52,4,1,0,1,0,0
4109,58,29,73,9,3,5,0,1,0,0
2659,86,493,82,31,3,5,0,1,1,0
2174,84,2700,89,55,4,1,0,1,0,50353
2423,54,625,55,30,4,1,0,1,0,0
2387,57,6208,89,23,4,1,0,1,0,0
3798,59,396,69,16,4,1,0,1,0,0
4119,59,56,78,13,3,5,0,1,0,0
4115,70,62,72,11,3,5,0,1,0,0
391,69,122,73,8,4,1,0,1,0,0
4113,53,57,67,17,3,5,0,1,0,0
1386,80,62,91,8,1,5,0,1,0,0
3414,90,221,92,19,1,3,1,1,0,0
2658,83,368,82,24,1,5,0,1,0,0
3428,74,37,92,7,1,3,0,1,0,0
1463,27,266,81,8,1,5,0,1,0,0
720,88,160,85,28,4,1,0,1,0,0
2,60,41,59,14,3,1,0,1,0,0
3452,43,101,63,27,2,3,0,1,0,0
4435,65,14,76,16,1,5,0,1,0,0
3453,36,11,62,6,2,3,0,1,0,0
4023,86,225,82,42,3,3,0,1,0,0
3394,62,253,84,24,2,5,0,1,0,0
2390,63,100,59,6,5,1,0,1,0,0
2388,80,374,84,8,4,1,0,1,0,0
973,61,1163,78,16,4,2,0,1,0,0
2343,74,5,66,8,4,2,0,1,0,0
1146,57,82,74,14,5,1,0,1,0,0
1153,61,77,66,5,5,4,0,1,0,0
392,73,64,78,9,4,1,0,1,0,0
4099,55,24,48,5,3,5,0,1,0,0
3447,22,4528,64,75,2,3,0,1,0,0
2419,86,401,91,34,3,1,1,1,0,0
403,70,113,75,37,3,3,0,1,0,0
2650,85,653,82,19,3,5,0,1,0,0
3584,51,31,53,4,2,3,0,1,1,0
378,51,32,76,8,4,1,0,1,0,0
4243,22,18,43,4,1,5,0,1,0,0
3053,69,24,72,13,1,5,0,1,0,0
1239,71,15,82,24,3,4,0,1,1,0
1466,54,26,75,22,1,5,1,1,0,0
4108,54,44,80,9,3,5,0,1,0,0
1465,71,22,69,13,1,5,1,1,0,0
3403,88,45,87,7,3,3,0,1,0,0
3583,81,60,83,7,1,3,0,1,0,0
867,79,560,84,56,4,1,0,1,0,0
2384,73,98,71,13,4,1,0,1,0,0
1460,43,404,82,9,1,5,0,1,0,0
4018,67,50,57,24,3,2,0,1,0,0
4095,78,21,75,10,3,5,0,1,0,0
4467,78,172,81,12,1,1,0,1,0,0
2382,88,4141,94,55,4,1,0,1,1,0
2026,53,10,71,4,1,2,1,1,0,0
3402,87,97,84,24,3,3,0,1,0,0
2421,75,55,74,21,3,1,0,1,0,0
1475,71,292,89,14,1,5,0,1,0,0
2417,64,543,72,26,4,1,0,1,0,0
1154,71,64,69,7,4,4,0,1,0,0
3730,71,15,84,5,1,5,0,1,0,0
4442,70,16,74,6,3,4,1,1,0,0
1184,56,5,65,6,1,5,1,1,0,0
216,57,290,58,42,4,4,0,1,1,0
387,76,5038,89,61,4,1,0,1,0,0
2928,78,190,78,11,2,1,0,1,0,0
377,59,22,82,4,4,1,0,1,0,0
3451,36,106,61,15,2,3,0,1,0,0
3182,58,12,77,4,2,3,0,1,0,0
1799,35,44,37,5,3,1,0,1,0,0
2175,80,72,75,8,4,1,0,1,0,0
775,81,107,75,28,3,1,0,1,0,0
4132,47,23,67,13,3,5,0,1,0,0
4123,74,21,81,15,3,5,1,1,0,0
2946,92,4480,90,27,3,1,0,1,0,0
4110,54,82,74,17,3,5,0,1,0,0
3831,91,6217,92,17,4,1,0,1,0,3841
2511,51,644,74,24,3,2,0,1,0,0
136,84,599,75,29,4,2,0,1,0,0
581,77,809,82,34,4,1,0,1,0,0
2651,44,783,78,14,2,5,0,1,0,0
4245,50,32,92,14,1,5,0,1,0,0
2656,59,372,69,18,3,5,0,1,0,0
2391,49,3641,72,37,4,1,0,1,0,0
1798,85,134,77,8,1,2,0,1,1,0
4122,60,54,66,7,3,5,0,1,0,0
11,76,21,74,14,3,3,1,1,0,0
3367,64,122,72,12,4,1,0,1,0,0
2381,86,2847,89,45,4,1,0,1,1,0
4079,83,1302,74,55,4,4,0,1,1,0
398,40,816,71,31,4,1,0,1,0,0
388,77,79,85,6,4,1,0,1,0,0
4074,79,261,76,20,4,2,0,1,0,0
1143,43,148,66,11,4,1,0,1,0,0
1142,45,4617,82,45,4,1,0,1,1,0
2446,60,68,70,20,3,2,0,1,0,0
1806,82,39,69,13,1,5,0,1,0,0
2690,41,30,62,6,2,5,0,1,0,0
772,89,247,86,23,3,3,0,1,0,0
1149,87,3857,91,67,4,4,0,1,1,0
4264,62,1728,86,29,4,1,0,1,0,0
2418,73,226,78,38,3,1,0,1,0,0
4112,74,51,73,12,3,5,0,1,0,0
773,68,471,82,55,3,3,0,1,1,0
2646,53,258,68,23,3,5,0,1,0,0
4131,60,177,77,56,3,5,0,1,1,0
1152,55,77,57,5,4,4,0,1,0,0
3641,59,2697,85,73,3,4,0,1,1,0
4120,60,142,73,24,3,5,0,1,0,0
2620,52,12,68,9,1,5,0,1,0,0
3450,84,49,79,17,1,3,0,1,0,0
4468,62,26,78,12,1,1,1,1,1,0
2689,41,19,65,8,2,5,0,1,0,0
2173,91,3836,89,58,4,1,0,1,0,0
2929,75,53,82,6,2,1,0,1,0,0
1469,47,60,68,12,1,5,0,1,0,0
4441,86,47,59,6,4,4,0,1,1,0
2420,65,45,72,14,3,1,0,1,0,0
4117,40,2184,70,74,3,5,0,1,1,0
771,89,382,84,29,3,3,1,1,0,0
4547,54,58,53,14,3,1,0,0,0,0
25,48,31,41,7,5,1,1,0,0,0
1657,79,77,81,28,3,3,0,0,0,0
1522,76,139,79,16,3,5,0,0,0,0
4163,77,15,75,8,4,1,1,0,0,0
445,35,24,61,5,3,5,1,0,0,0
3380,74,8,73,18,1,1,0,0,0,0
1295,84,15,86,11,3,5,0,0,0,0
1547,42,6,51,6,1,5,0,0,0,0
1518,79,150,72,21,3,5,0,0,0,0
4328,79,8,66,5,1,5,1,0,0,0
3661,61,33,46,18,4,1,0,0,0,0
3797,78,48,75,13,5,5,0,0,0,0
3353,66,7,49,7,3,1,1,0,0,0
3844,69,764,77,41,4,4,0,0,1,0
224,78,29,59,13,4,5,1,0,0,0
999,83,194,84,36,3,3,1,0,0,0
2661,86,63,69,15,3,3,0,0,0,0
1440,78,51,80,9,2,1,0,0,0,0
1245,78,4,63,6,3,5,0,0,0,0
3445,89,88,83,24,3,3,0,0,0,0
366,62,5,65,11,3,1,0,0,0,0
3509,43,24,43,23,3,1,0,0,0,0
1137,72,22,65,11,3,2,0,0,0,0
2902,63,4,67,11,1,2,1,0,0,0
3251,79,173,74,37,3,1,0,0,0,0
4622,70,8,62,8,1,3,1,0,1,0
2865,87,39,75,8,1,3,1,0,0,0
1022,75,8,70,29,3,3,0,0,0,0
4317,80,823,83,57,3,1,0,0,0,0
4701,58,5,57,6,3,3,1,0,0,0
3564,80,68,74,24,3,3,0,0,0,0
4144,83,75,80,26,4,2,0,0,0,0
3461,70,21,68,8,3,2,0,0,0,0
3690,56,56,67,15,4,2,0,0,0,0
3054,73,13,50,4,1,3,0,0,0,0
747,85,14,62,12,3,1,1,0,0,0
2726,59,8,70,10,2,2,1,0,0,0
4483,81,78,83,7,5,1,1,0,0,0
3158,53,6,60,5,5,3,0,0,0,0
3143,71,34,89,7,5,1,0,0,1,0
340,78,6,78,8,1,5,0,0,0,0
4384,77,11,76,13,1,3,0,0,0,0
4715,68,307,71,32,3,5,0,0,0,0
341,65,6,74,11,1,5,0,0,0,0
4587,85,34,73,25,3,3,0,0,0,0
4773,63,10,59,7,1,3,1,0,1,0
3339,40,11,38,14,3,3,0,0,0,0
4358,86,44,82,31,1,5,1,0,0,0
4594,84,19,60,24,3,2,1,0,0,0
4354,85,32,74,29,1,5,0,0,0,0
3296,85,48,72,37,3,2,0,0,0,0
1541,60,4,45,9,1,5,1,0,0,0
4712,72,44,72,27,3,5,0,0,0,0
2663,73,10,74,17,1,3,0,0,0,0
2361,63,6,58,10,1,3,0,0,0,0
3227,59,7,63,4,5,5,0,0,0,0
3190,79,23,86,10,5,1,0,0,0,0
582,69,38,76,9,4,1,1,0,0,0
4473,80,542,83,41,4,1,0,0,0,0
1556,33,367,81,10,3,1,0,0,1,0
2344,35,8,32,5,5,4,0,0,0,0
1268,83,12,79,10,5,4,0,0,1,0
524,67,20,68,11,1,5,0,0,0,0
1502,70,18,64,15,5,1,0,0,0,0
3928,64,45,61,17,4,4,0,0,1,0
4229,78,169,66,35,4,5,0,0,1,0
1563,80,8,69,7,2,1,0,0,1,0
1836,67,11,74,8,5,2,0,0,0,0
4576,13,26,33,6,5,3,0,0,0,0
2619,48,49,64,7,5,5,0,0,0,0
2222,77,7,73,8,5,2,0,0,1,0
4348,80,44,77,12,5,1,0,0,0,0
2058,71,41,55,12,4,1,0,0,0,0
4616,30,4,49,11,3,5,1,0,0,0
3069,32,59,39,11,3,1,0,0,0,0
3846,47,80,49,18,3,1,0,0,0,0
1758,43,73,73,6,5,1,0,0,0,0
2036,63,7,65,4,5,5,0,0,1,0
1323,88,4,83,4,5,5,1,0,0,0
1324,79,12,83,5,5,5,1,0,0,0
1966,60,262,74,7,3,5,0,0,0,0
1298,50,21,36,5,5,2,1,0,0,0
1322,81,62,69,5,5,5,1,0,0,0
176,67,194,76,31,1,5,0,0,1,3384
1948,58,9,69,5,5,2,0,0,0,0
2094,54,9,62,6,5,1,0,0,0,0
418,70,5,76,4,5,2,0,0,0,0
416,61,7,68,9,5,2,0,0,0,0
417,72,5,79,4,5,2,0,0,0,0
3498,71,21,78,7,5,1,0,0,1,0
724,66,61,78,8,5,1,0,0,0,0
521,73,6,78,4,2,2,0,0,1,0
4150,87,503,87,36,5,1,0,0,1,0
3243,61,294,69,11,5,2,0,0,1,44655
3745,76,131,81,38,5,2,0,0,1,0
3899,80,7,78,4,5,4,1,0,0,0
4494,69,12,78,8,5,1,0,0,1,0
518,62,11,69,8,5,1,0,0,0,0
2135,72,208,52,36,5,1,0,0,0,0
4582,75,156,82,53,5,1,0,0,0,0
4577,79,281,79,39,4,1,1,0,0,0
1785,74,26,77,10,1,2,0,0,1,0
4687,83,9,66,6,5,1,0,0,0,54
2039,75,129,81,20,5,1,0,0,0,0
2342,74,24,65,17,5,2,0,0,1,0
2704,78,210,88,30,5,2,0,0,1,0
1452,72,19,65,14,5,1,0,0,1,0
481,79,56,82,6,5,1,1,0,1,0
3723,61,213,65,30,5,3,0,0,0,2282
3724,48,90,75,4,5,4,0,0,0,0
4073,83,63,73,4,5,2,0,0,0,0
2608,75,15,74,16,5,1,0,0,1,0
223,77,27,67,13,3,5,0,0,0,0
1316,76,35,77,11,3,3,0,0,0,0
231,66,10,49,6,4,1,0,0,0,0
1366,79,44,74,17,3,4,0,0,0,0
3781,86,27,65,12,3,3,0,0,0,0
625,36,25,46,6,1,3,1,0,0,0
1390,75,4,63,11,5,3,0,0,1,0
3044,73,78,79,16,1,1,0,0,0,116
3984,74,17,64,7,5,1,0,0,0,0
1765,82,10,63,6,5,1,0,0,1,0
828,78,59,65,9,5,2,1,0,0,0
54,57,16,67,4,5,1,0,0,1,0
2062,80,6,65,4,1,1,0,0,1,0
1438,79,43,69,12,1,5,0,1,0,0
3084,47,49,39,7,3,2,0,1,1,0
402,73,101,77,36,5,3,0,1,0,0
2984,75,17,65,12,5,5,0,1,0,0
2983,73,20,68,11,5,5,1,1,0,0
3908,45,4,71,8,5,2,0,1,1,0
2977,57,6,64,6,5,5,0,1,0,637
3906,75,20,73,11,4,2,0,1,1,0
511,64,76,73,13,3,5,0,1,0,0
1437,73,82,64,18,1,5,0,1,0,0
808,76,188,62,24,3,1,1,1,0,0
1396,66,21,59,10,2,4,1,1,0,0
2341,75,65,70,31,4,1,0,1,0,0
4556,81,247,80,22,3,3,0,1,0,0
3728,73,292,71,31,4,2,0,1,1,0
522,79,35,59,6,4,1,0,1,0,0
1315,63,26,62,19,5,3,0,1,0,0
2978,78,4,71,7,5,5,0,1,1,232
3907,68,10,70,11,5,2,0,1,1,0
3393,81,47,73,26,3,2,0,1,0,0
3387,78,208,77,32,4,2,0,1,1,0
3229,83,43,79,15,3,2,0,1,0,0
2982,73,6,72,5,5,5,0,1,0,0
799,52,36,51,27,5,3,0,1,0,0
3729,79,84,72,38,4,2,0,1,1,0
550,69,414,56,42,4,1,0,1,1,0
4050,79,37,75,30,2,2,0,1,0,0
